,z-nm,x-nm,y-nm,Trace_ID,chr,start,stop,color-channel,FOV_ID
29557,2256.732658625859,61919.90573651102,133805.04780455804,4047_CAST,chr3,34751078,34756078,647nm,4
29558,2247.5627171146825,62060.092398367495,133855.28826086703,4047_CAST,chr3,34756078,34761078,561nm,4
29559,2161.611992519165,61923.55739349917,133770.2097073874,4047_CAST,chr3,34761078,34766078,750nm,4
29560,2105.2209008245663,61925.61789064912,133810.78049290605,4047_CAST,chr3,34766078,34771078,647nm,4
29561,,,,4047_CAST,chr3,34771078,34776078,561nm,4
29562,2163.73061012776,61803.4658328847,133807.66602962455,4047_CAST,chr3,34776078,34781078,750nm,4
29563,2143.060342899464,61938.16938014471,133904.45174606555,4047_CAST,chr3,34781078,34786078,647nm,4
29564,2118.611998180527,62035.159088260254,133884.10412266123,4047_CAST,chr3,34786078,34791078,561nm,4
29565,2181.658180689813,61981.77022797052,133782.1314602669,4047_CAST,chr3,34791078,34796078,750nm,4
29566,2049.701539565155,61919.306155688646,133690.5404112464,4047_CAST,chr3,34796078,34801078,647nm,4
29567,2135.094116005811,61826.93071225103,133578.74137429075,4047_CAST,chr3,34801078,34806078,561nm,4
29568,,,,4052_CAST,chr3,34601078,34606078,750nm,4
29569,,,,4052_CAST,chr3,34606078,34611078,647nm,4
29570,,,,4052_CAST,chr3,34611078,34616078,561nm,4
29571,,,,4052_CAST,chr3,34616078,34621078,750nm,4
29572,6933.130835246497,87282.89186673255,179175.11377046577,4052_CAST,chr3,34621078,34626078,647nm,4
29573,6862.730022859999,87215.75755037456,179275.23946257067,4052_CAST,chr3,34626078,34631078,561nm,4
29574,,,,4052_CAST,chr3,34631078,34636078,750nm,4
29575,,,,4052_CAST,chr3,34636078,34641078,647nm,4
29576,,,,4052_CAST,chr3,34641078,34646078,561nm,4
29577,7410.819583767642,88061.57249610199,178941.52280940613,4052_CAST,chr3,34646078,34651078,750nm,4
29578,7466.595253272755,88108.70232508215,178845.99958743269,4052_CAST,chr3,34651078,34656078,647nm,4
29579,7377.68077282667,88102.66866333292,179008.50273857286,4052_CAST,chr3,34656078,34661078,561nm,4
29580,6831.218188989917,87422.56332550055,179268.50712716047,4052_CAST,chr3,34661078,34666078,750nm,4
29581,6770.627561148574,87529.59159426524,179333.34257272683,4052_CAST,chr3,34666078,34671078,647nm,4
29582,6815.115205758874,87617.11156282402,179330.53075860426,4052_CAST,chr3,34671078,34676078,561nm,4
29583,6947.605168865478,87477.03258919029,179198.26735093078,4052_CAST,chr3,34676078,34681078,750nm,4
29584,6916.677866435058,87538.11477091427,179070.3379556275,4052_CAST,chr3,34681078,34686078,647nm,4
29585,,,,4052_CAST,chr3,34686078,34691078,561nm,4
29586,6863.671008496582,87521.62850773953,179160.50225274838,4052_CAST,chr3,34691078,34696078,750nm,4
29587,6881.219744628646,87601.72303684788,178969.68764085963,4052_CAST,chr3,34696078,34701078,647nm,4
29588,6923.256103666144,87152.96238555563,179468.3918247543,4052_CAST,chr3,34701078,34706078,561nm,4
29589,6944.620979741506,87627.18631818629,179247.32534160663,4052_CAST,chr3,34706078,34711078,750nm,4
29590,6813.604151013391,87534.53215112505,179948.23280111575,4052_CAST,chr3,34711078,34716078,647nm,4
29591,,,,4052_CAST,chr3,34716078,34721078,561nm,4
29592,6939.217184986956,87554.11805429244,179242.43730250883,4052_CAST,chr3,34721078,34726078,750nm,4
29593,7089.580122793723,87471.91702376927,179317.99398867454,4052_CAST,chr3,34726078,34731078,647nm,4
29594,,,,4052_CAST,chr3,34726078,34726078,561nm,4
29595,6973.358600579833,87433.73222814617,179445.71254525913,4052_CAST,chr3,34731078,34736078,750nm,4
29596,,,,4052_CAST,chr3,34736078,34741078,647nm,4
29597,6818.412856366033,87483.7470183068,179457.56668022493,4052_CAST,chr3,34741078,34746078,561nm,4
29598,,,,4052_CAST,chr3,34746078,34751078,750nm,4
29599,,,,4052_CAST,chr3,34751078,34756078,647nm,4
29600,,,,4052_CAST,chr3,34756078,34761078,561nm,4
29601,7044.542796583782,87241.09208534584,179752.39233295413,4052_CAST,chr3,34761078,34766078,750nm,4
29602,7119.369840342157,87374.46339395449,179715.26828284562,4052_CAST,chr3,34766078,34771078,647nm,4
29603,7172.246655005652,87600.29708318692,179419.26452994606,4052_CAST,chr3,34771078,34776078,561nm,4
29604,7246.933700633861,87623.68330753378,179208.25206688538,4052_CAST,chr3,34776078,34781078,750nm,4
29605,7134.9436974240325,87359.6105189962,179112.08594723235,4052_CAST,chr3,34781078,34786078,647nm,4
29606,,,,4052_CAST,chr3,34786078,34791078,561nm,4
29607,6747.082148160066,87324.96486059803,179800.90752832848,4052_CAST,chr3,34791078,34796078,750nm,4
29608,6823.320288500796,87486.02709094771,179777.76411080765,4052_CAST,chr3,34796078,34801078,647nm,4
29609,,,,4052_CAST,chr3,34801078,34806078,561nm,4
29610,2271.366366049374,106245.4613164972,176500.96313038914,4053_CAST,chr3,34601078,34606078,750nm,4
29611,2280.8631322423544,106258.74493330336,176580.60083242858,4053_CAST,chr3,34606078,34611078,647nm,4
29612,2193.3820598948814,106331.9465995673,176498.53859986787,4053_CAST,chr3,34611078,34616078,561nm,4
29613,2161.925200430317,106189.01751036866,176425.6764312802,4053_CAST,chr3,34616078,34621078,750nm,4
29614,2295.0403240395067,106228.51765396024,176543.52721359718,4053_CAST,chr3,34621078,34626078,647nm,4
29615,1686.7046847800514,106421.37712242265,176272.0203707647,4053_CAST,chr3,34626078,34631078,561nm,4
29616,1949.8911101622589,106352.97374338936,176434.1556940986,4053_CAST,chr3,34631078,34636078,750nm,4
29617,1526.4147144757226,106267.56982133213,176361.1501693294,4053_CAST,chr3,34636078,34641078,647nm,4
29618,2152.862417353796,106216.73690817495,176676.53010340536,4053_CAST,chr3,34641078,34646078,561nm,4
29619,2166.672384308014,106316.0302599129,176719.3263371047,4053_CAST,chr3,34646078,34651078,750nm,4
29620,,,,4053_CAST,chr3,34651078,34656078,647nm,4
29621,2002.081270195104,106272.28003565328,176542.66467820466,4053_CAST,chr3,34656078,34661078,561nm,4
29622,2137.479486843687,106520.42703658857,176856.32790347043,4053_CAST,chr3,34661078,34666078,750nm,4
29623,,,,4053_CAST,chr3,34666078,34671078,647nm,4
29624,2106.6860804302783,106307.84929720622,176768.185309166,4053_CAST,chr3,34671078,34676078,561nm,4
29625,1960.0331309315143,106280.16999605457,176470.53025601088,4053_CAST,chr3,34676078,34681078,750nm,4
29626,2567.2569767031678,106195.49908209307,176740.78603700895,4053_CAST,chr3,34681078,34686078,647nm,4
29627,2405.804293119755,106273.61696340724,176646.64819715783,4053_CAST,chr3,34686078,34691078,561nm,4
29628,2213.047790617253,106259.66500834137,176489.42842576877,4053_CAST,chr3,34691078,34696078,750nm,4
29629,1753.2323550426504,106487.73093118565,176362.71428381492,4053_CAST,chr3,34696078,34701078,647nm,4
29630,2556.424404218502,106072.62569037537,176578.92211766195,4053_CAST,chr3,34701078,34706078,561nm,4
29631,2549.6063600830944,106029.11494565239,176638.6640124227,4053_CAST,chr3,34706078,34711078,750nm,4
29632,2624.9891690068785,105973.20361548125,176702.35701125898,4053_CAST,chr3,34711078,34716078,647nm,4
29633,2214.0673559598863,106209.4081906819,176689.23991901148,4053_CAST,chr3,34716078,34721078,561nm,4
29634,,,,4053_CAST,chr3,34721078,34726078,750nm,4
29635,2357.760373706468,106264.8995398042,176735.49029005592,4053_CAST,chr3,34726078,34731078,647nm,4
29636,2225.591600217787,106294.5194150217,176600.04124664678,4053_CAST,chr3,34726078,34726078,561nm,4
29637,2060.834730676886,106215.34460692084,176623.11363991225,4053_CAST,chr3,34731078,34736078,750nm,4
29638,1833.7894660002785,106412.76593096484,176553.07706754425,4053_CAST,chr3,34736078,34741078,647nm,4
29639,,,,4053_CAST,chr3,34741078,34746078,561nm,4
29640,,,,4053_CAST,chr3,34746078,34751078,750nm,4
29641,,,,4053_CAST,chr3,34751078,34756078,647nm,4
29642,,,,4053_CAST,chr3,34756078,34761078,561nm,4
29643,,,,4053_CAST,chr3,34761078,34766078,750nm,4
29644,1913.1402724877314,106372.53457131359,176564.8651255087,4053_CAST,chr3,34766078,34771078,647nm,4
29645,1905.0559586958966,106407.51143646025,176460.65027237835,4053_CAST,chr3,34771078,34776078,561nm,4
29646,2180.3742244661585,106371.94475600935,176497.1702853763,4053_CAST,chr3,34776078,34781078,750nm,4
29647,2298.963857282987,106316.01157467139,176490.74952483448,4053_CAST,chr3,34781078,34786078,647nm,4
29648,2217.2304007053253,106333.97355907985,176442.06631525955,4053_CAST,chr3,34786078,34791078,561nm,4
29649,2090.595201329102,106343.58477765051,176456.94144587414,4053_CAST,chr3,34791078,34796078,750nm,4
29650,2290.3753449099213,106346.25630327589,176476.98000632683,4053_CAST,chr3,34796078,34801078,647nm,4
29651,2234.283277226189,106265.8645536429,176492.4538468848,4053_CAST,chr3,34801078,34806078,561nm,4
29652,,,,4054_CAST,chr3,34601078,34606078,750nm,4
29653,1458.5902429749653,102702.38998217387,180992.87663823276,4054_CAST,chr3,34606078,34611078,647nm,4
29654,,,,4054_CAST,chr3,34611078,34616078,561nm,4
29655,1339.0179883690034,102482.0293388525,180941.17996369197,4054_CAST,chr3,34616078,34621078,750nm,4
29656,,,,4054_CAST,chr3,34621078,34626078,647nm,4
29657,,,,4054_CAST,chr3,34626078,34631078,561nm,4
29658,1387.9937873311083,102573.26030682324,181029.21290761247,4054_CAST,chr3,34631078,34636078,750nm,4
29659,1362.8808305010218,102589.7209833826,181020.53372919152,4054_CAST,chr3,34636078,34641078,647nm,4
29660,1423.5130332566741,102506.81607755854,181026.42318096856,4054_CAST,chr3,34641078,34646078,561nm,4
29661,1569.0481697635578,102479.1926657176,181016.17631969776,4054_CAST,chr3,34646078,34651078,750nm,4
29662,1490.343884592977,102444.92287332473,181293.37850638418,4054_CAST,chr3,34651078,34656078,647nm,4
29663,,,,4054_CAST,chr3,34656078,34661078,561nm,4
29664,1261.3505904118801,102615.58671832691,181428.56899910726,4054_CAST,chr3,34661078,34666078,750nm,4
29665,1467.2436623192725,102639.57605214979,181407.62363532902,4054_CAST,chr3,34666078,34671078,647nm,4
29666,,,,4054_CAST,chr3,34671078,34676078,561nm,4
29667,1738.479260357334,102694.93621495774,180917.83497976276,4054_CAST,chr3,34676078,34681078,750nm,4
29668,,,,4054_CAST,chr3,34681078,34686078,647nm,4
29669,,,,4054_CAST,chr3,34686078,34691078,561nm,4
29670,,,,4054_CAST,chr3,34691078,34696078,750nm,4
29671,1484.3766028418643,102467.56551784824,181367.9533857642,4054_CAST,chr3,34696078,34701078,647nm,4
29672,,,,4054_CAST,chr3,34701078,34706078,561nm,4
29673,,,,4054_CAST,chr3,34706078,34711078,750nm,4
29674,,,,4054_CAST,chr3,34711078,34716078,647nm,4
29675,,,,4054_CAST,chr3,34716078,34721078,561nm,4
29676,1180.6329423706695,102503.98774750845,181355.00564529464,4054_CAST,chr3,34721078,34726078,750nm,4
29677,1408.6095529875615,102481.62292397265,181027.17791667997,4054_CAST,chr3,34726078,34731078,647nm,4
29678,,,,4054_CAST,chr3,34726078,34726078,561nm,4
29679,1544.2511906858801,102545.01615065524,181403.0827402407,4054_CAST,chr3,34731078,34736078,750nm,4
29680,1557.7995853447708,102598.34205039196,181338.01825599774,4054_CAST,chr3,34736078,34741078,647nm,4
29681,,,,4054_CAST,chr3,34741078,34746078,561nm,4
29682,1742.1497897530967,102503.25444660275,181262.0865848766,4054_CAST,chr3,34746078,34751078,750nm,4
29683,1596.0629963122649,102604.85857399063,181373.3004912492,4054_CAST,chr3,34751078,34756078,647nm,4
29684,,,,4054_CAST,chr3,34756078,34761078,561nm,4
29685,1507.8087137105917,102692.65463292338,181550.96400482507,4054_CAST,chr3,34761078,34766078,750nm,4
29686,1401.227511248086,102688.1981737934,181376.80239327767,4054_CAST,chr3,34766078,34771078,647nm,4
29687,1474.5398736975342,102655.67783500212,181346.84555864622,4054_CAST,chr3,34771078,34776078,561nm,4
29688,1541.2445977541645,102683.27592174566,181323.26077727557,4054_CAST,chr3,34776078,34781078,750nm,4
29689,1484.3328916266987,102736.22661321182,181315.22637273042,4054_CAST,chr3,34781078,34786078,647nm,4
29690,1497.0811581916414,102621.45625699562,181335.04061091042,4054_CAST,chr3,34786078,34791078,561nm,4
29691,1303.5145416941646,102767.95647759295,181369.76136287433,4054_CAST,chr3,34791078,34796078,750nm,4
29692,1404.0238114519664,102587.72687746676,181084.24296042253,4054_CAST,chr3,34796078,34801078,647nm,4
29693,,,,4054_CAST,chr3,34801078,34806078,561nm,4
29694,3932.585633111359,143469.626353325,194151.27232037648,4060_CAST,chr3,34601078,34606078,750nm,4
29695,4372.949176853958,143723.39271252116,194145.47849318865,4060_CAST,chr3,34606078,34611078,647nm,4
29696,,,,4060_CAST,chr3,34611078,34616078,561nm,4
29697,3954.779683539132,143323.10763824426,193956.68725034068,4060_CAST,chr3,34616078,34621078,750nm,4
29698,,,,4060_CAST,chr3,34621078,34626078,647nm,4
29699,,,,4060_CAST,chr3,34626078,34631078,561nm,4
29700,4088.2587756263083,143624.91543676163,194128.05241457402,4060_CAST,chr3,34631078,34636078,750nm,4
29701,4060.7616349266677,143527.14514601053,194151.089072163,4060_CAST,chr3,34636078,34641078,647nm,4
29702,4133.3448195921355,143506.1890374946,194086.4631151694,4060_CAST,chr3,34641078,34646078,561nm,4
29703,4202.420913478443,143431.66900312772,194225.88307518818,4060_CAST,chr3,34646078,34651078,750nm,4
29704,,,,4060_CAST,chr3,34651078,34656078,647nm,4
29705,,,,4060_CAST,chr3,34656078,34661078,561nm,4
29706,4180.147028065584,143390.00689279477,194238.5748230493,4060_CAST,chr3,34661078,34666078,750nm,4
29707,4092.206163580299,143345.99555350648,194052.45446741846,4060_CAST,chr3,34666078,34671078,647nm,4
29708,4238.106258942791,143699.3207984304,194372.33078492308,4060_CAST,chr3,34671078,34676078,561nm,4
29709,4195.887993278392,143436.84651318882,194176.57522155397,4060_CAST,chr3,34676078,34681078,750nm,4
29710,4193.066724562905,143493.4355373097,194234.77140691553,4060_CAST,chr3,34681078,34686078,647nm,4
29711,,,,4060_CAST,chr3,34686078,34691078,561nm,4
29712,4361.786057801187,143224.28180753687,194090.3698879707,4060_CAST,chr3,34691078,34696078,750nm,4
29713,,,,4060_CAST,chr3,34696078,34701078,647nm,4
29714,,,,4060_CAST,chr3,34701078,34706078,561nm,4
29715,4272.414258788007,143347.30870335342,194183.65784323288,4060_CAST,chr3,34706078,34711078,750nm,4
29716,,,,4060_CAST,chr3,34711078,34716078,647nm,4
29717,4061.969033175482,143419.66184385374,194326.84012795796,4060_CAST,chr3,34716078,34721078,561nm,4
29718,3848.9804421137246,143372.32936165118,194132.8082553842,4060_CAST,chr3,34721078,34726078,750nm,4
29719,4074.0967816632924,143392.9900418961,194160.86455027934,4060_CAST,chr3,34726078,34731078,647nm,4
29720,4010.847084406937,143274.09016715086,194130.00745035475,4060_CAST,chr3,34726078,34726078,561nm,4
29721,4169.822718927281,143407.66463040924,194226.7912445397,4060_CAST,chr3,34731078,34736078,750nm,4
29722,3640.0857836252653,143257.58836135291,194240.203495787,4060_CAST,chr3,34736078,34741078,647nm,4
29723,,,,4060_CAST,chr3,34741078,34746078,561nm,4
29724,4075.396597025005,144052.06962663867,194137.73836150923,4060_CAST,chr3,34746078,34751078,750nm,4
29725,,,,4060_CAST,chr3,34751078,34756078,647nm,4
29726,,,,4060_CAST,chr3,34756078,34761078,561nm,4
29727,4134.039963136767,143389.55848340568,194146.5839264274,4060_CAST,chr3,34761078,34766078,750nm,4
29728,,,,4060_CAST,chr3,34766078,34771078,647nm,4
29729,,,,4060_CAST,chr3,34771078,34776078,561nm,4
29730,4121.39648694967,143442.94614336884,194282.06651165636,4060_CAST,chr3,34776078,34781078,750nm,4
29731,3959.333506248442,143346.42178914204,194198.67245050336,4060_CAST,chr3,34781078,34786078,647nm,4
29732,,,,4060_CAST,chr3,34786078,34791078,561nm,4
29733,4031.377153901803,143565.1684130033,194184.62206290234,4060_CAST,chr3,34791078,34796078,750nm,4
29734,4504.239488963546,143614.45886215236,194108.8564630049,4060_CAST,chr3,34796078,34801078,647nm,4
29735,4116.194841647887,143414.13065550223,193892.1025211326,4060_CAST,chr3,34801078,34806078,561nm,4
29736,,,,4067_CAST,chr3,34601078,34606078,750nm,4
29737,,,,4067_CAST,chr3,34606078,34611078,647nm,4
29738,,,,4067_CAST,chr3,34611078,34616078,561nm,4
29739,,,,4067_CAST,chr3,34616078,34621078,750nm,4
29740,5960.689964035721,78689.73635871,218300.83875390983,4067_CAST,chr3,34621078,34626078,647nm,4
29741,5898.506737886419,78904.8952254606,218216.08111302438,4067_CAST,chr3,34626078,34631078,561nm,4
29742,5621.435250445194,78616.6473963435,218005.5595792625,4067_CAST,chr3,34631078,34636078,750nm,4
29743,5902.806123422986,78847.54496741103,218532.72416338042,4067_CAST,chr3,34636078,34641078,647nm,4
29744,5889.690021756781,78854.99113877193,218552.90842459907,4067_CAST,chr3,34641078,34646078,561nm,4
29745,,,,4067_CAST,chr3,34646078,34651078,750nm,4
29746,,,,4067_CAST,chr3,34651078,34656078,647nm,4
29747,5937.141806909747,78634.6000592721,218669.6603119305,4067_CAST,chr3,34656078,34661078,561nm,4
29748,,,,4067_CAST,chr3,34661078,34666078,750nm,4
29749,6072.840538744854,78767.79938429758,218503.94810712917,4067_CAST,chr3,34666078,34671078,647nm,4
29750,6094.939083248189,78765.7072490831,218275.30380203994,4067_CAST,chr3,34671078,34676078,561nm,4
29751,6041.711877985786,78738.8945470625,218438.3808761261,4067_CAST,chr3,34676078,34681078,750nm,4
29752,,,,4067_CAST,chr3,34681078,34686078,647nm,4
29753,,,,4067_CAST,chr3,34686078,34691078,561nm,4
29754,,,,4067_CAST,chr3,34691078,34696078,750nm,4
29755,5839.348435831892,78647.50755259297,218363.82604394696,4067_CAST,chr3,34696078,34701078,647nm,4
29756,5797.092328515433,78788.90842782751,218281.1084815344,4067_CAST,chr3,34701078,34706078,561nm,4
29757,5942.283716257839,78657.35458454324,218515.2241599866,4067_CAST,chr3,34706078,34711078,750nm,4
29758,5861.911450531784,78779.4736014297,218355.7846692325,4067_CAST,chr3,34711078,34716078,647nm,4
29759,,,,4067_CAST,chr3,34716078,34721078,561nm,4
29760,6023.436140565523,78623.59082442938,218132.31708806506,4067_CAST,chr3,34721078,34726078,750nm,4
29761,5972.923726136523,79195.17342630847,218381.4171354818,4067_CAST,chr3,34726078,34731078,647nm,4
29762,5946.69124085716,79023.2666549919,218360.49638520452,4067_CAST,chr3,34726078,34726078,561nm,4
29763,5967.800126892886,78965.35646664377,218375.90349151433,4067_CAST,chr3,34731078,34736078,750nm,4
29764,,,,4067_CAST,chr3,34736078,34741078,647nm,4
29765,,,,4067_CAST,chr3,34741078,34746078,561nm,4
29766,5781.887704436929,79174.08137096651,218512.9672241957,4067_CAST,chr3,34746078,34751078,750nm,4
29767,,,,4067_CAST,chr3,34751078,34756078,647nm,4
29768,,,,4067_CAST,chr3,34756078,34761078,561nm,4
29769,5956.537597767315,79037.60022876546,218561.08189333382,4067_CAST,chr3,34761078,34766078,750nm,4
29770,5697.630563699046,79092.53472855117,218298.3677214238,4067_CAST,chr3,34766078,34771078,647nm,4
29771,5702.505075738835,79097.75760991684,218265.80079457065,4067_CAST,chr3,34771078,34776078,561nm,4
